,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
629,80,82.0,9020,6,5,1964,1964,259.0,624,336,288,1248,1350,0,0,1350,1,0,1,1,3,1,6,0,1964.0,2,520,176,0,0,0,0,0,0,6,2008
630,70,50.0,9000,5,6,1880,1991,0.0,0,0,636,636,1089,661,0,1750,0,0,1,0,3,1,8,0,1937.0,1,240,0,0,293,0,0,0,0,6,2006
631,120,34.0,4590,8,5,2006,2006,108.0,24,0,1530,1554,1554,0,0,1554,0,0,2,0,2,1,6,1,2006.0,2,627,156,73,0,0,0,0,0,8,2007
632,20,85.0,11900,7,5,1977,1977,209.0,822,0,564,1386,1411,0,0,1411,0,0,2,0,3,1,6,1,1977.0,2,544,192,0,0,0,0,0,0,4,2009
633,20,80.0,9250,5,7,1954,2005,0.0,480,468,108,1056,1056,0,0,1056,0,1,1,0,3,1,6,0,1954.0,1,260,390,0,0,0,0,0,0,7,2007
634,90,64.0,6979,6,5,1980,1980,0.0,1056,0,0,1056,1056,0,0,1056,2,0,0,0,0,2,4,0,1980.0,2,576,264,56,0,0,0,0,600,6,2010
635,190,60.0,10896,6,7,1914,1995,0.0,256,0,1184,1440,1440,1440,515,3395,0,0,2,0,8,2,14,0,,0,0,0,110,0,0,0,0,0,3,2007
636,30,51.0,6120,2,3,1936,1950,0.0,0,0,264,264,800,0,0,800,0,0,1,0,1,1,4,1,,0,0,0,0,0,0,0,0,0,1,2009
637,190,50.0,6000,5,4,1954,1954,0.0,0,0,811,811,811,576,0,1387,0,0,2,0,3,2,7,0,1954.0,1,256,0,0,0,0,0,0,0,11,2009
638,30,67.0,8777,5,7,1910,1950,0.0,0,0,796,796,796,0,0,796,0,0,1,0,2,1,4,0,,0,0,328,0,164,0,0,0,0,5,2008
639,120,53.0,3982,8,5,2006,2006,0.0,1154,0,366,1520,1567,0,0,1567,1,0,2,0,1,1,7,1,2006.0,3,648,312,0,0,0,0,0,0,10,2006
640,120,62.0,12677,8,5,2003,2004,472.0,1218,0,300,1518,1518,0,0,1518,0,0,1,1,1,1,6,1,2003.0,2,588,185,140,0,0,0,0,0,4,2008
641,60,,7050,7,5,2001,2001,0.0,738,0,319,1057,1057,872,0,1929,1,0,2,1,3,1,7,1,2001.0,2,650,0,235,0,0,0,0,0,5,2007
642,80,75.0,13860,8,7,1972,1995,0.0,1410,0,542,1952,2000,704,0,2704,1,0,2,1,4,1,9,3,1972.0,2,538,269,111,0,0,0,0,0,7,2009
643,60,80.0,10793,5,5,1969,1969,263.0,493,287,0,780,780,840,0,1620,0,0,2,1,4,1,7,0,1969.0,2,462,208,0,0,0,0,0,0,4,2007
644,20,85.0,9187,9,5,2009,2009,162.0,1121,0,645,1766,1766,0,0,1766,1,0,2,1,2,1,7,1,2009.0,3,478,195,130,0,0,0,0,0,10,2009
645,20,,10530,6,5,1971,1971,0.0,282,35,664,981,981,0,0,981,1,0,1,1,3,1,5,0,1979.0,2,576,0,312,40,0,0,0,0,3,2007
646,20,60.0,7200,5,5,1950,1950,0.0,0,0,0,0,1048,0,0,1048,0,0,1,0,3,1,7,0,1950.0,2,420,0,27,0,0,0,0,0,7,2008
647,20,85.0,10452,6,5,1953,1953,216.0,500,0,594,1094,1094,0,0,1094,0,0,1,0,3,1,5,2,1953.0,2,495,0,0,0,0,287,0,0,6,2008
648,60,70.0,7700,6,5,1966,1966,351.0,0,0,756,756,1051,788,0,1839,0,0,1,1,4,1,7,1,1966.0,2,442,0,124,216,0,0,0,0,6,2010
649,180,21.0,1936,4,6,1970,1970,0.0,131,499,0,630,630,0,0,630,1,0,1,0,1,1,3,0,,0,0,0,0,0,0,0,0,0,12,2007
650,60,65.0,8125,7,6,2007,2007,,0,0,813,813,822,843,0,1665,0,0,2,1,3,1,7,0,2007.0,2,562,0,0,0,0,0,0,0,5,2008
651,70,60.0,9084,4,5,1940,1950,0.0,0,0,755,755,755,755,0,1510,1,0,1,0,4,1,7,1,1940.0,1,296,120,0,0,0,0,0,0,10,2009
652,60,70.0,8750,7,5,1996,1996,0.0,0,0,880,880,909,807,0,1716,0,0,2,1,2,1,7,1,1996.0,2,512,0,120,0,0,0,0,0,7,2009
653,50,60.0,10320,6,7,1906,1995,0.0,0,0,756,756,756,713,0,1469,0,0,1,0,3,1,7,0,1906.0,1,216,57,0,239,0,0,0,0,6,2008
654,20,91.0,10437,8,6,1995,1995,660.0,1696,0,413,2109,2113,0,0,2113,1,0,2,1,2,1,7,1,1995.0,3,839,236,46,0,0,0,0,0,8,2008
655,160,21.0,1680,6,5,1971,1971,381.0,0,0,525,525,525,567,0,1092,0,0,1,1,3,1,6,0,1971.0,1,264,0,0,0,0,0,0,0,3,2010
656,20,72.0,10007,5,7,1959,2006,54.0,806,0,247,1053,1053,0,0,1053,1,0,1,1,3,1,5,0,1959.0,1,312,0,0,0,0,0,0,0,8,2008
657,70,60.0,7200,7,6,1931,2000,0.0,0,0,776,776,851,651,0,1502,0,0,1,1,3,1,6,1,1931.0,1,270,0,0,112,0,0,0,0,2,2008
658,50,78.0,17503,6,5,1948,1950,0.0,0,0,912,912,912,546,0,1458,0,1,1,0,3,1,6,1,1948.0,1,330,192,0,0,0,0,0,0,1,2010
659,20,75.0,9937,5,7,1964,1999,0.0,637,0,849,1486,1486,0,0,1486,1,0,1,0,3,1,7,0,1968.0,2,480,0,0,0,0,0,0,0,3,2009
660,60,,12384,7,7,1976,1976,233.0,0,0,793,793,1142,793,0,1935,0,0,2,1,3,1,7,1,1976.0,2,550,0,113,252,0,0,0,0,11,2007
661,60,52.0,46589,8,7,1994,2005,528.0,1361,180,88,1629,1686,762,0,2448,1,0,2,1,4,1,8,1,1994.0,3,711,517,76,0,0,0,0,0,7,2009
662,20,120.0,13560,6,3,1968,1968,216.0,0,0,1392,1392,1392,0,0,1392,1,0,1,0,2,1,5,2,1968.0,2,576,0,0,240,0,0,0,0,7,2009
663,85,90.0,10012,4,5,1972,1972,0.0,920,180,38,1138,1181,0,0,1181,1,0,2,0,3,1,6,0,1974.0,2,588,0,0,180,0,0,0,0,4,2008
664,20,49.0,20896,8,5,2005,2006,0.0,1721,0,356,2077,2097,0,0,2097,1,0,1,1,1,1,8,1,2005.0,3,1134,192,267,0,0,0,0,0,1,2006
665,60,106.0,11194,8,5,2000,2000,40.0,0,0,1406,1406,1454,482,0,1936,0,0,2,1,3,1,7,1,2000.0,2,504,188,124,0,0,0,0,0,11,2006
666,60,,18450,6,5,1965,1979,113.0,187,723,111,1021,1465,915,0,2380,0,0,2,1,3,1,7,1,1965.0,2,596,0,265,0,0,0,0,0,8,2007
667,20,65.0,8125,6,5,1994,1998,258.0,1138,0,270,1408,1679,0,0,1679,1,0,2,0,3,1,7,1,1994.0,2,575,224,42,0,0,0,0,0,10,2008
668,20,,14175,5,6,1956,1987,0.0,988,0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,1999.0,2,576,304,0,0,0,0,0,0,11,2006
669,30,80.0,11600,4,5,1922,1950,0.0,0,0,700,700,1180,0,0,1180,0,0,1,0,2,1,5,1,1922.0,1,252,0,0,67,0,0,0,0,7,2006
670,60,64.0,8633,6,5,2005,2005,0.0,193,0,545,738,738,738,0,1476,1,0,2,1,3,1,7,0,2005.0,2,540,100,35,0,0,0,0,0,2,2009
671,70,54.0,6629,6,6,1925,1950,0.0,551,0,121,672,697,672,0,1369,1,0,2,0,3,1,6,0,1930.0,1,300,147,0,0,0,0,0,0,7,2009
672,20,,11250,6,6,1977,1977,0.0,767,0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,1977.0,2,546,198,42,0,0,0,0,0,6,2006
673,20,110.0,14442,6,7,1957,2004,106.0,1186,0,291,1477,1839,0,0,1839,1,0,2,0,3,1,7,2,1957.0,2,416,0,87,0,0,200,0,0,6,2007
674,20,80.0,9200,6,6,1965,1965,0.0,892,0,244,1136,1136,0,0,1136,1,0,1,0,3,1,5,1,1965.0,1,384,426,0,0,0,0,0,0,7,2008
675,160,24.0,2289,6,6,1978,1978,0.0,311,0,544,855,855,586,0,1441,0,0,2,1,3,1,7,1,1978.0,2,440,28,0,0,0,0,0,0,4,2009
676,70,60.0,9600,4,2,1900,1950,0.0,0,0,1095,1095,1095,679,0,1774,1,0,2,0,4,2,8,0,1920.0,3,779,0,0,90,0,0,0,0,5,2006
677,30,52.0,9022,5,8,1924,2006,0.0,0,0,768,768,792,0,0,792,0,0,1,0,2,1,5,0,1924.0,1,240,316,0,120,0,0,0,0,5,2009
678,20,80.0,11844,8,5,2008,2008,464.0,0,0,2046,2046,2046,0,0,2046,0,0,2,1,3,1,7,1,2008.0,3,834,322,82,0,0,0,0,0,7,2009
679,20,,9945,5,5,1961,1961,57.0,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,1963.0,2,572,0,0,0,0,0,0,0,10,2007
680,120,50.0,8012,6,5,1980,1980,0.0,543,119,261,923,923,0,0,923,0,0,2,0,2,1,5,1,1980.0,1,264,80,0,0,0,0,0,0,5,2010
681,50,55.0,4500,5,5,1932,2000,0.0,182,0,611,793,848,672,0,1520,0,0,1,0,3,1,6,0,1968.0,1,281,0,0,56,0,0,0,0,7,2009
682,120,,2887,6,5,1996,1997,0.0,1003,0,288,1291,1291,0,0,1291,1,0,1,0,2,1,6,1,1996.0,2,431,307,0,0,0,0,0,0,11,2008
683,20,90.0,11248,9,5,2002,2002,215.0,1059,0,567,1626,1668,0,0,1668,1,0,2,0,3,1,7,1,2002.0,3,702,257,45,0,0,0,0,0,7,2007
684,60,58.0,16770,7,5,1998,1998,30.0,0,0,1195,1195,1195,644,0,1839,0,0,2,1,4,1,7,0,1998.0,2,486,0,81,0,0,0,0,0,6,2010
685,160,,5062,7,5,1984,1984,0.0,828,182,180,1190,1190,900,0,2090,1,0,2,0,3,1,6,1,1984.0,2,577,219,0,0,0,0,0,0,9,2007
686,60,84.0,10207,7,6,2007,2007,0.0,0,0,874,874,874,887,0,1761,0,0,3,0,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,8,2007
687,160,,5105,7,5,2004,2004,0.0,239,0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2004.0,2,480,0,60,0,0,0,0,0,3,2007
688,20,60.0,8089,8,6,2007,2007,0.0,945,0,474,1419,1419,0,0,1419,1,0,2,0,2,1,7,1,2007.0,2,567,140,0,0,0,0,0,0,10,2007
689,120,61.0,7577,6,5,2005,2006,256.0,20,0,1342,1362,1362,0,0,1362,0,0,2,0,2,1,6,1,2005.0,2,460,192,28,0,0,0,0,0,6,2007
690,120,,4426,6,5,2004,2004,147.0,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,149,0,0,0,0,0,0,5,2008
691,60,104.0,21535,10,6,1994,1995,1170.0,1455,0,989,2444,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994.0,3,832,382,50,0,0,0,0,0,1,2007
692,60,42.0,26178,7,5,1989,1990,293.0,965,0,245,1210,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989.0,2,628,320,27,0,0,0,0,0,4,2006
693,30,60.0,5400,5,6,1921,1968,0.0,0,0,1073,1073,1073,0,0,1073,0,0,1,0,2,1,4,0,1968.0,1,326,0,0,112,0,0,0,0,12,2006
694,50,51.0,6120,5,6,1936,1950,0.0,0,0,927,927,1067,472,0,1539,0,0,1,1,3,1,5,0,1995.0,2,576,112,0,0,0,0,0,0,4,2009
695,20,54.0,13811,6,6,1987,1987,72.0,980,40,92,1112,1137,0,0,1137,1,0,2,0,2,1,5,1,1987.0,2,551,125,0,0,0,0,0,0,7,2006
696,30,50.0,6000,5,7,1921,1950,0.0,616,0,0,616,616,0,0,616,0,0,1,0,2,1,4,0,1921.0,1,205,0,0,129,0,0,0,0,6,2006
697,20,57.0,6420,5,7,1952,1952,0.0,210,551,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1952.0,1,308,0,0,0,0,0,0,0,9,2006
698,20,65.0,8450,5,8,1965,2009,0.0,553,117,224,894,894,0,0,894,1,0,1,0,3,1,5,1,1973.0,1,336,416,144,0,0,0,0,0,4,2010
699,120,59.0,4282,7,5,2004,2004,0.0,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2004.0,2,530,156,158,0,0,0,0,0,7,2008
700,20,85.0,14331,8,5,2002,2002,630.0,1274,0,526,1800,1800,0,0,1800,1,0,2,0,3,1,7,1,2002.0,3,765,270,78,0,0,0,0,0,5,2006
701,20,80.0,9600,7,5,1969,1969,168.0,0,0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,1969.0,2,528,0,0,0,0,0,0,0,7,2006
702,60,82.0,12438,8,5,2006,2006,466.0,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006.0,3,666,324,100,0,0,0,0,0,7,2006
703,190,76.0,7630,5,9,1900,1996,0.0,0,0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,1999.0,2,672,344,0,40,0,0,0,0,5,2010
704,20,70.0,8400,7,5,2004,2005,109.0,712,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2004.0,2,606,0,35,0,144,0,0,0,5,2010
705,190,70.0,5600,4,5,1930,1950,0.0,0,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,,0,0,0,0,0,0,0,0,3500,7,2010
706,20,,115149,7,5,1971,2002,351.0,1219,0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,1971.0,2,739,380,48,0,0,0,0,0,6,2007
707,120,48.0,6240,8,5,2006,2006,176.0,863,0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2006.0,2,550,192,38,0,0,0,0,0,12,2009
708,60,65.0,9018,7,5,2007,2007,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007.0,2,400,100,24,0,0,0,0,0,7,2007
709,20,,7162,5,7,1966,1966,41.0,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1966.0,1,408,0,0,0,0,0,0,0,12,2008
710,30,56.0,4130,3,6,1935,2003,0.0,0,0,270,270,729,0,0,729,0,0,1,0,2,1,5,0,,0,0,0,0,0,0,0,0,0,7,2008
711,50,66.0,8712,4,7,1900,1950,0.0,0,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1964.0,1,384,68,0,98,0,0,0,0,1,2010
712,120,40.0,4671,8,5,1988,1989,0.0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1988.0,2,472,168,120,0,0,0,0,0,10,2008
713,190,60.0,9873,4,5,1970,1970,160.0,789,0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,1970.0,2,576,0,288,0,0,0,0,0,5,2006
714,60,,13517,6,8,1976,2005,289.0,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,1976.0,2,475,0,44,0,0,0,0,0,3,2010
715,20,78.0,10140,6,5,1974,1974,174.0,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974.0,2,478,0,0,0,0,0,0,0,8,2009
716,70,60.0,10800,7,8,1890,1998,0.0,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,1996.0,2,704,0,48,143,0,0,0,0,7,2007
717,20,80.0,10000,5,6,1973,2000,0.0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1973.0,2,439,224,0,0,0,0,0,0,11,2008
718,60,96.0,10542,7,5,1993,1994,651.0,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993.0,3,983,250,154,216,0,0,0,0,8,2008
719,20,69.0,9920,5,6,1969,1969,0.0,523,0,448,971,971,0,0,971,0,0,1,1,3,1,5,1,1969.0,1,300,0,0,0,0,0,0,0,5,2006
720,120,,6563,8,5,1985,1985,0.0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985.0,2,564,114,28,234,0,0,0,0,12,2006
721,120,,4426,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2004.0,2,420,160,0,0,0,0,0,0,5,2010
722,20,70.0,8120,4,7,1970,1970,0.0,191,0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,1994.0,2,463,0,0,0,0,0,0,0,7,2009
723,50,60.0,8172,4,6,1954,1972,0.0,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1958.0,1,548,0,0,0,0,156,0,0,5,2008
724,20,86.0,13286,9,5,2007,2008,340.0,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007.0,3,768,327,64,0,0,0,0,0,2,2009
725,20,60.0,6960,4,6,1970,1970,0.0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,2,660,96,0,0,0,0,0,500,11,2009
726,20,,21695,6,9,1988,2007,260.0,808,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,1988.0,2,540,292,44,0,182,0,0,0,12,2009
727,20,64.0,7314,7,5,2007,2007,82.0,724,0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2007.0,2,632,132,0,0,0,0,0,0,2,2009
728,90,85.0,11475,5,5,1958,1958,95.0,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,1968.0,3,888,0,25,0,0,0,0,0,7,2009
729,30,52.0,6240,4,5,1925,1950,0.0,152,0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,1962.0,2,539,0,23,112,0,0,0,0,1,2009
730,120,39.0,5389,8,5,1995,1996,0.0,1180,0,415,1595,1616,0,0,1616,1,0,2,0,2,1,5,1,1995.0,2,608,237,152,0,0,0,0,0,3,2010
731,80,73.0,9590,7,5,2003,2003,442.0,786,0,82,868,1146,0,0,1146,1,0,2,0,3,1,6,1,2003.0,2,438,160,22,0,0,0,0,0,5,2007
732,60,75.0,11404,7,5,1998,1999,202.0,252,0,901,1153,1153,878,0,2031,0,0,2,1,3,1,8,1,1998.0,2,541,192,84,0,0,0,0,0,7,2008
733,20,80.0,10000,5,6,1961,1983,0.0,594,0,270,864,1144,0,0,1144,1,0,1,0,3,1,6,1,1961.0,1,264,165,0,0,0,0,0,400,3,2009
734,20,,8978,5,5,1968,1968,0.0,0,0,948,948,948,0,0,948,0,0,1,0,3,1,6,0,1968.0,1,300,147,0,0,0,0,0,0,5,2007
735,75,60.0,10800,7,7,1914,1970,0.0,390,0,490,880,880,888,0,1768,0,0,1,1,2,1,6,2,1914.0,2,320,0,341,0,0,0,0,0,10,2006
736,90,60.0,8544,3,4,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949.0,2,400,0,0,0,0,0,0,0,7,2006
737,60,72.0,10463,8,5,2005,2005,0.0,0,0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,2005.0,3,800,0,116,0,0,0,0,0,6,2006
738,90,60.0,10800,5,5,1987,1988,0.0,1200,0,0,1200,1200,0,0,1200,3,0,3,0,3,1,5,0,,0,0,120,0,0,0,0,0,0,3,2009
739,60,65.0,9313,7,5,2004,2004,0.0,0,0,864,864,864,864,0,1728,0,0,2,1,3,1,7,0,2004.0,2,572,187,56,0,0,0,0,0,4,2009
740,70,60.0,9600,5,7,1910,2002,0.0,0,0,264,264,768,664,0,1432,0,0,2,0,2,1,7,0,1910.0,2,360,270,0,112,0,0,0,0,5,2007
741,20,65.0,6768,6,8,1961,1996,0.0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1962.0,1,288,168,0,0,0,0,0,0,5,2008
742,20,65.0,8450,7,5,2000,2001,108.0,0,0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2000.0,2,539,120,55,0,0,0,0,0,12,2007
743,80,70.0,12886,5,6,1963,1999,0.0,444,0,76,520,1464,0,0,1464,0,1,2,0,3,1,6,1,1997.0,2,480,302,0,0,0,100,0,0,10,2009
744,120,41.0,5395,8,5,1993,1993,0.0,733,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,1993.0,2,462,96,0,70,168,0,0,0,10,2008
745,60,,8963,8,9,1976,1996,289.0,575,80,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994.0,2,831,0,204,0,0,0,0,0,7,2008
746,60,,8795,7,5,2000,2000,0.0,300,0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2000.0,2,554,224,54,0,0,0,0,0,4,2009
747,70,65.0,11700,7,7,1880,2003,0.0,0,0,1240,1240,1320,1320,0,2640,0,0,1,1,4,1,8,1,1950.0,4,864,181,0,386,0,0,0,0,5,2009
748,20,59.0,10593,7,5,1996,1996,338.0,919,0,801,1720,1720,0,0,1720,1,0,2,0,3,1,7,1,1996.0,2,527,240,56,154,0,0,0,0,3,2010
749,50,50.0,8405,4,3,1945,1950,0.0,0,0,0,0,1088,441,0,1529,0,0,2,0,4,1,9,0,1945.0,1,240,92,0,185,0,0,0,0,4,2009
750,50,55.0,8800,4,7,1910,2004,0.0,0,0,576,576,792,348,0,1140,0,0,1,0,3,1,7,0,,0,0,0,160,0,0,0,0,0,6,2010
751,60,,7750,7,5,2003,2003,0.0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2003.0,2,400,0,48,0,0,0,0,0,8,2007
752,20,79.0,9236,6,5,1997,1997,0.0,1200,0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,1997.0,2,576,168,27,0,0,0,0,0,7,2006
753,60,80.0,10240,8,5,2005,2005,178.0,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005.0,3,878,192,52,0,0,0,0,0,3,2006
754,20,61.0,7930,6,8,1969,2005,0.0,439,472,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,1969.0,2,440,171,48,0,0,0,0,0,7,2009
755,160,34.0,3230,6,5,1999,1999,894.0,381,0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,1999.0,2,440,0,24,0,0,0,0,0,3,2009
756,60,68.0,10769,8,5,2007,2007,0.0,20,0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,4,2009
757,60,,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,0,4,2010
758,160,24.0,2280,7,5,1999,1999,360.0,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999.0,2,440,0,0,0,0,0,0,0,8,2008
759,60,65.0,12257,8,5,1995,1995,513.0,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995.0,3,752,222,98,0,0,0,0,0,11,2007
760,20,70.0,9100,6,6,1959,1959,0.0,612,0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,2008.0,1,300,0,0,0,0,0,0,450,10,2009
761,30,60.0,6911,5,5,1924,1950,0.0,405,0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,1965.0,2,440,0,0,0,0,0,0,0,10,2009
762,60,72.0,8640,7,5,2009,2009,0.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,2009.0,2,614,169,45,0,0,0,0,0,6,2010
763,60,82.0,9430,8,5,1999,1999,673.0,1163,0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,1999.0,3,856,0,128,0,0,180,0,0,7,2009
764,120,30.0,9549,8,5,1995,1996,0.0,437,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,1995.0,2,481,0,30,0,0,216,0,0,4,2006
765,20,75.0,14587,9,5,2008,2008,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2008.0,2,592,0,174,0,0,0,0,0,8,2008
766,60,80.0,10421,7,5,1988,1988,42.0,394,0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,1988.0,2,496,228,66,156,0,0,0,500,3,2010
767,50,75.0,12508,6,7,1940,1985,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1989.0,1,423,245,0,156,0,0,0,1300,7,2008
768,20,70.0,9100,7,5,2004,2005,0.0,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2004.0,2,484,120,33,0,0,0,0,0,10,2006
769,60,47.0,53504,8,5,2003,2003,603.0,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,2003.0,3,841,503,36,0,0,210,0,0,6,2010
770,85,,7252,5,5,1982,1982,0.0,685,0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,1983.0,2,576,120,0,0,0,0,0,0,4,2009
771,20,67.0,8877,4,5,1951,1951,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,1951.0,2,396,0,0,0,0,0,0,0,4,2006
772,80,94.0,7819,6,5,1976,1976,0.0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,1976.0,2,672,144,0,0,0,0,0,0,3,2010
773,20,70.0,10150,5,5,1958,1958,1.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1958.0,1,275,0,0,0,0,0,0,0,7,2007
774,20,110.0,14226,8,5,2006,2006,375.0,0,0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,2006.0,3,895,315,45,0,0,0,0,0,7,2007
775,120,32.0,4500,6,5,1998,1998,320.0,866,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,1998.0,2,412,0,247,0,0,0,0,0,6,2009
776,20,86.0,11210,7,5,2005,2006,240.0,20,0,1594,1614,1614,0,0,1614,0,0,2,0,3,1,7,0,2005.0,3,865,144,59,0,0,0,0,0,7,2006
777,20,100.0,13350,5,5,1974,1974,0.0,762,0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,1974.0,2,440,241,0,0,0,0,0,0,6,2006
778,90,60.0,8400,5,5,1977,1977,320.0,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,1977.0,2,630,0,0,0,0,0,0,0,10,2007
779,90,78.0,10530,6,5,1977,1977,90.0,975,0,0,975,1004,0,0,1004,1,0,1,0,2,1,4,0,1977.0,2,504,0,0,0,0,0,0,0,5,2006
780,20,63.0,7875,7,5,1995,1996,38.0,0,0,1237,1237,1253,0,0,1253,0,0,2,0,3,1,6,1,1995.0,2,402,220,21,0,0,0,0,0,6,2007
781,60,65.0,7153,6,5,1992,1992,0.0,387,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,1992.0,2,484,0,124,0,0,0,0,0,7,2006
782,20,67.0,16285,7,5,2001,2002,0.0,0,0,1413,1413,1430,0,0,1430,0,0,2,0,3,1,6,0,2001.0,2,605,0,33,0,0,0,0,0,6,2009
783,85,,9101,5,6,1978,1978,104.0,1097,0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,1978.0,2,602,303,30,0,0,0,0,0,7,2009
784,75,35.0,6300,6,6,1914,2001,0.0,0,0,742,742,742,742,0,1484,0,0,2,0,3,1,9,1,,0,0,0,291,134,0,0,0,0,6,2008
785,20,,9790,6,5,1967,1967,0.0,251,630,491,1372,1342,0,0,1342,0,0,2,0,3,1,7,1,1967.0,2,457,0,0,0,0,197,0,0,9,2009
786,50,60.0,10800,5,6,1915,1950,0.0,686,0,0,686,966,686,0,1652,1,0,2,0,4,1,7,0,1961.0,1,416,0,0,196,0,0,0,1200,6,2010
